transaction_id,customer_id,product_id,amount,transaction_date
T5853076,C00015,P0020,462.61,2025-05-24 14:57:00
T1262216,C00033,P0030,401.05,2025-05-24 10:20:00
T6108170,C00044,P0007,397.65,2025-05-24 00:48:00
T7575244,C00089,P0046,72.7,2025-05-24 03:09:00
T9893315,C00064,P0036,300.18,2025-05-24 22:34:00
T3616350,C00030,P0035,339.95,2025-05-24 08:51:00
T3061527,C00010,P0046,293.68,2025-05-24 07:05:00
T4254154,C00077,P0012,461.44,2025-05-24 05:33:00
T1810362,C00031,P0046,483.53,2025-05-24 11:52:00
T8320096,C00060,P0028,37.87,2025-05-24 19:56:00
T1251772,C00003,P0038,274.42,2025-05-24 16:59:00
T8423442,C00073,P0014,15.66,2025-05-24 16:24:00
T6881526,C00095,P0001,441.59,2025-05-24 21:25:00
T7482706,C00085,P0034,147.61,2025-05-24 14:34:00
T1727084,C00014,P0001,232.02,2025-05-24 17:25:00
T3744489,C00044,P0042,249.53,2025-05-24 09:20:00
T4284542,C00008,P0039,453.54,2025-05-24 00:56:00
T9664798,C00042,P0020,336.67,2025-05-24 10:22:00
T8289557,C00009,P0040,337.48,2025-05-24 05:11:00
T2710998,C00010,P0005,187.86,2025-05-24 17:39:00
T1039206,C00039,P0001,140.97,2025-05-24 14:37:00
T5685436,C00008,P0037,187.56,2025-05-24 18:03:00
T7094777,C00038,P0015,255.34,2025-05-24 08:20:00
T5960156,C00091,P0028,202.79,2025-05-24 08:41:00
T2415861,C00049,P0033,432.33,2025-05-24 15:46:00
T7707052,C00070,P0042,359.14,2025-05-24 00:17:00
T7613840,C00008,P0025,159.37,2025-05-24 10:17:00
T7859987,C00009,P0033,366.19,2025-05-24 20:37:00
T8808774,C00061,P0011,441.03,2025-05-24 05:24:00
T4668235,C00097,P0022,365.39,2025-05-24 00:21:00
T4806284,C00090,P0007,295.25,2025-05-24 20:45:00
T2452658,C00023,P0031,214.58,2025-05-24 10:55:00
T1452473,C00080,P0011,70.83,2025-05-24 14:14:00
T9225703,C00043,P0038,90.49,2025-05-24 15:41:00
T6107786,C00096,P0046,106.58,2025-05-24 12:45:00
