transaction_id,customer_id,product_id,amount,transaction_date
T9063357,C00013,P0037,425.59,2025-05-21 12:29:00
T8263199,C00036,P0040,482.61,2025-05-21 23:40:00
T9305930,C00053,P0004,103.4,2025-05-21 22:31:00
T1829456,C00059,P0041,459.0,2025-05-21 16:52:00
T3999649,C00079,P0030,335.37,2025-05-21 18:54:00
T7524790,C00035,P0046,350.06,2025-05-21 07:27:00
T1744028,C00096,P0021,235.55,2025-05-21 16:24:00
T2280256,C00063,P0026,354.33,2025-05-21 03:03:00
T3241663,C00054,P0007,464.64,2025-05-21 16:54:00
T1255342,C00075,P0025,101.15,2025-05-21 16:36:00
T9928341,C00019,P0049,36.12,2025-05-21 06:52:00
T8022703,C00044,P0005,150.8,2025-05-21 11:53:00
T7185443,C00087,P0002,188.39,2025-05-21 11:12:00
T1787512,C00083,P0045,88.67,2025-05-21 03:51:00
T7169943,C00033,P0012,31.11,2025-05-21 13:33:00
T5647083,C00009,P0028,368.62,2025-05-21 11:35:00
T4701509,C00051,P0031,169.26,2025-05-21 04:19:00
T3225388,C00008,P0010,441.48,2025-05-21 07:06:00
T4797270,C00093,P0031,485.51,2025-05-21 11:06:00
T2958381,C00090,P0035,307.81,2025-05-21 12:21:00
T5669556,C00014,P0023,14.3,2025-05-21 15:37:00
T5833245,C00090,P0017,486.2,2025-05-21 01:18:00
T9957508,C00044,P0016,88.88,2025-05-21 03:19:00
T4165241,C00032,P0006,481.67,2025-05-21 15:56:00
T2523099,C00092,P0023,378.76,2025-05-21 10:07:00
T7817600,C00053,P0002,239.73,2025-05-21 12:04:00
T8382841,C00015,P0027,336.79,2025-05-21 00:54:00
T9747052,C00022,P0045,132.51,2025-05-21 22:27:00
T9181687,C00073,P0001,85.94,2025-05-21 04:16:00
T7459916,C00068,P0040,140.34,2025-05-21 12:26:00
T9398307,C00004,P0035,429.72,2025-05-21 06:51:00
T3659566,C00095,P0013,482.26,2025-05-21 14:23:00
T9784817,C00004,P0047,48.13,2025-05-21 00:24:00
T2762905,C00019,P0002,469.94,2025-05-21 04:02:00
T7399406,C00041,P0003,472.81,2025-05-21 04:22:00
